Date	ChainId	Indicator	Verdict	ThreatCategory	Metric
7/31/23	1	0x8b519b3f9bb099e0fe4ebfd27400daa439716473	TP	ice-phishing	recall
7/31/23	1	0x4218e774634C1ED1761d3b169d89C2ba8B2D6C41	TP	ice-phishing	recall
7/31/23	1	0x19b799fca779ed2cbf76c50282bc448ff2071eaf	TP	ice-phishing	recall
7/31/23	1	0xf9408a711c21dcec148823c1e30364795622d942	TP	ice-phishing	recall
7/31/23	1	0x4641236691A6F583b1B979c61D9d5496FEB33604	TP	ice-phishing	recall
7/31/23	1	0x2fdc0d8ca6a7530e9963a5f22e33f1c6cc5273b6	TP	ice-phishing	recall
7/31/23	1	0xce846169145904fc4e646f9ac89e37435b51a57f	TP	ice-phishing	recall
7/31/23	1	0x8a2695241623923b885f3313ff85c2e5e077bb41	TP	ice-phishing	recall
7/31/23	1	0x172c91eab73865c5f589effeffd06cbe75c2773f	TP	ice-phishing	recall
7/31/23	1	0x000a6062c17fc59ff7ff5179e4873f09e6df0000	TP	ice-phishing	recall
8/31/23	137	0x000068da4526a3b4699fd2e0fdf2491fa7900000	Likely TP	native-ice-phishing-social-engineering	precision
8/31/23	137	0x09aacbf23e147a02918cb70a560a95924b1a32fe	Likely TP	native-ice-phishing-social-engineering	precision
8/31/23	137	0x0ce9515dfc347153cb49cb7fd60eb6f697689150	Likely TP	ice-phishing	precision
8/31/23	137	0x4edd65ee32bd7fcd15b4b41e682c7c05a6ca6284	Likely TP	ice-phishing	precision
8/27/23	137	0x974ee4ab32df0b93c22b341c9a80688da27016cf	TP	address-poisoner	precision
8/24/23	137	0xaa2f282cd68c6bb6e71dbffb962d295a0ae31a3e	Likely FP	native-ice-phishing-social-engineering	precision
8/25/23	137	0x729fea170945e72b87969f809792b9e035341919	TP	native-ice-phishing-social-engineering	precision
8/25/23	137	0xf3c948662cca02529f3708fedaacd527b7a273db	TP	native-ice-phishing-social-engineering	precision
8/23/23	137	0x8f3cafc07a4f7d5cee0a7da76607f12840a28270	TP	native-ice-phishing-social-engineering	precision
8/24/23	137	0x9581e8f7ca55e2311c81f6e9feb947da6c8ebd16	TP	native-ice-phishing-social-engineering	precision
8/25/23	137	0x66c286a3d00a94761117428381ad318148040bae	Likely FP	native-ice-phishing-social-engineering	precision
8/23/23	137	0xb043b321b5abc6ddbf71f944d145b85b2d3fbb70	TP	native-ice-phishing-social-engineering	precision
8/25/23	137	0x00009480a4fd2fb069798d79a189af62b9870000	TP	native-ice-phishing-social-engineering	precision
8/26/23	137	0x22d8b71599e14f20a49a397b88c1c878c86f5579	TP	native-ice-phishing-social-engineering	precision
8/24/23	137	0x9a7aba76b3d71c0fb3a88e08332e117a43380f23	Likely FP	wash-trading	precision
8/23/23	137	0x6cfaf79b78401293c69573192414323e4abe5b46	TP	wash-trading	precision
8/23/23	137	0x64a7a280257756cee65ab01728af98fd959f3b40	TP	wash-trading	precision
8/24/23	137	0x52e19d6212857809fce47d5b8342ed7747787d41	TP	wash-trading	precision
8/23/23	137	0xcb0872579bd251f009448f1442ddcdc6c998d213	TP	wash-trading	precision
8/26/23	137	0xad5c19df46ccf40c51b1da446b3317373e52201c	TP	wash-trading	precision
8/24/23	137	0x30a9bd51d7d238c355c2f8ad2bd2c67fb4f6dda8	TP	wash-trading	precision
8/24/23	137	0x8f6969b21d2a648cc04f271f8acf7fb2dbe80a74	TP	wash-trading	precision
8/23/23	137	0xdb56220b0370be1818014055c71751ed2597190d	TP	wash-trading	precision
8/24/23	137	0xf37ebddd8da76a4021d59b60da1fb229ac025a0c	TP	wash-trading	precision
8/24/23	137	0xab4306694c418596dfe6d38f30fd7fb34e94461e	TP	wash-trading	precision
8/24/23	137	0x225e0f3b581c712662699dfa9c140a269a01f13e	TP	wash-trading	precision
8/24/23	137	0x3ee7e4d1680a610f5600ad3c71e8d20fa4f419a6	TP	wash-trading	precision
8/23/23	137	0x9a84607b3e3b27679400554eb0fae93228b3d84d	TP	wash-trading	precision
8/23/23	137	0x920a668b6c6b6780a2560d351fcc25fa6735e1a7	TP	wash-trading	precision
8/26/23	137	0xd1f1a9ea83cbebe5cf36ee6031654db9899c8917	TP	wash-trading	precision
8/24/23	137	0xf53e6fda8182f3108378d3c04ae61f0837a08765	TP	wash-trading	precision
8/23/23	137	0x21713478439ad81bf5d14669a409b6929e7296c2	TP	wash-trading	precision
8/24/23	137	0x51d3aeba1e68a9bd0cc6e0ff57af9d217d85a27d	TP	wash-trading	precision
8/24/23	137	0x82e21dbfc0da0e7854c8599a9d4fb0dd0abc2eb5	TP	wash-trading	precision
8/24/23	137	0x37ec7bd8c6b2303d378d882df461f3b2b6bf4b1f	TP	wash-trading	precision
8/25/23	137	0x45f7f649c1eb6090f9dc0ebdaeb87b214866ab7f	TP	ice-phishing	precision
8/24/23	137	0x660689e1f56710fa2f8262f72b25c3de12b85e67	TP	ice-phishing	precision
8/24/23	137	0xc970382fc7b80e61167f80beab25b67d2ff4b67e	Likely FP	ice-phishing	precision
8/19/23	137	0x50e7bcd8706bfa09ab5cb3311ff0bc8d3bbfcff6	TP	address-poisoner	precision
8/20/23	137	0x00005ca8824899d3f6c10522d9cc1b04e05a0000	TP	native-ice-phishing-social-engineering	precision
8/19/23	137	0x9dd9b2cfacdb273b1d552c6f59b059b099247734	TP	native-ice-phishing-social-engineering	precision
8/18/23	137	0x96c690450574f3966cc09145960af0caf769b3e5	TP	native-ice-phishing-social-engineering	precision
8/19/23	137	0x427f888f7e136442a2118bfd1f2dbc4dc6760554	TP	native-ice-phishing-social-engineering	precision
8/19/23	137	0xe4faa27b5698f9008500f4f761fe47146dfe9a43	TP	native-ice-phishing-social-engineering	precision
8/20/23	137	0x3bc22eac063d3f1542afcd0a75ddb4c7b7bd0852	TP	native-ice-phishing-social-engineering	precision
8/16/23	137	0xfb3b9457aaa6eedcabc54dfa04bfd64fa534d14d	TP	native-ice-phishing-social-engineering	precision
8/18/23	137	0xf9141e253fdc5f1058a4eba2af7b9a9c653c1618	Likely FP	native-ice-phishing-social-engineering	precision
8/18/23	137	0xc413538578345f60db652cd386622bc80bdb929b	TP	native-ice-phishing-social-engineering	precision
8/19/23	137	0xa45c1e921a42cacd78fb18116c52cd743a98d909	TP	native-ice-phishing-social-engineering	precision
8/16/23	137	0x920992e6277be3dbcd67c06139a7bd4def358844	TP	wash-trading	precision
8/15/23	137	0xeb4a06b2af7adb72fdf2ed471ed8580ae838e828	TP	wash-trading	precision
8/15/23	137	0x5ba281eca592c47847ec3668d8cddbb18ecbef55	TP	wash-trading	precision
8/17/23	137	0x5fe877bbe9ff81a3fbbdd6333a2caf4a14a7b931	TP	wash-trading	precision
8/20/23	137	0x8dd6c201b0e7e4103d8c1e698291266a936f0d98	TP	wash-trading	precision
8/17/23	137	0x12e949283bf6621b115ac64d1423bd0f59db99dc	TP	wash-trading	precision
8/17/23	137	0xbb4d8e4799fd7c1d2a9ee7210edf67e19ae25a80	TP	wash-trading	precision
8/16/23	137	0x25d4ec5eb59d4e99300c2262d8c2e4453a9f8f95	TP	wash-trading	precision
8/17/23	137	0x9d2f146c2b7ff8a5d748211445f9bfb4ecd16086	TP	wash-trading	precision
8/20/23	137	0x8b2c34871e2498fa7b83d24821d074baa4067619	TP	wash-trading	precision
8/17/23	137	0xfb9aa7bb23df4712f70e6789df84bd7cf25ed6b0	TP	wash-trading	precision
8/16/23	137	0xf8a7bef55cb3eb456cdb07cd67a4990efc44173b	TP	wash-trading	precision
8/15/23	137	0xd53170921115135619de72caff2f4fd083b6bba6	TP	wash-trading	precision
8/17/23	137	0xe0317125e4aa50ab747dd29e2433d1283d83b580	TP	wash-trading	precision
8/18/23	137	0x2ffaf1bc98d8319ac503fc10a2ee3e158183b6bb	TP	wash-trading	precision
8/18/23	137	0xfefd58d22b2a7eed06e147b23317863449d87eb0	TP	wash-trading	precision
8/17/23	137	0xc372aba3b8401260cee39f3f8b89e2fec6930410	TP	wash-trading	precision
8/16/23	137	0x8aca0269cd87830a1be2a3954399c45cb2d2b7c0	TP	wash-trading	precision
8/17/23	137	0x6a3118c4aaffca665a5326b8569e0bbeb0a1fb0c	TP	wash-trading	precision
8/17/23	137	0x17df378da667196c658032d202203b0e7d28e12a	TP	wash-trading	precision
8/17/23	137	0x4052eed278e5e4ef2525da0ad0925b48bb254588	TP	wash-trading	precision
8/15/23	137	0x918ccda7c1c97c72c9034cd0bd49866e739f7524	TP	wash-trading	precision
8/15/23	137	0x10e4b29bfc323b34738327284b14e1cfadcd40c8	TP	wash-trading	precision
8/15/23	137	0x276e6ad4e94949bb41f1f590839a94539b991f03	TP	wash-trading	precision
8/15/23	137	0x60127a44c38cef41e8fd5755b2c5671f69ed1958	TP	wash-trading	precision
8/15/23	137	0xb035f1300fb13492d24ae4b072f074fbba89d163	TP	wash-trading	precision
8/17/23	137	0xf0dd43521b1af4a4b28e8e85b612fcbe89bd305f	TP	wash-trading	precision
8/18/23	137	0xb69420cb7152a8aeabbcd7a9616f663df0d148b3	Likely FP	ice-phishing	precision
